league_name,team_name,logo_url
WNBA,Jolt Racing GT4,https://www.thesportsdb.com/images/media/team/badge/6y2jh21747229593.png
WNBA,Mahiki Racing,https://www.thesportsdb.com/images/media/team/badge/lw1q3f1747240483.png
WNBA,MKH Racing,https://www.thesportsdb.com/images/media/team/badge/ya9wm91747248977.png
WNBA,Optimum Motorsport GT3,https://r2.thesportsdb.com/images/media/team/badge/u80rpq1593029957.png
WNBA,Optimum Motorsport GT4,https://www.thesportsdb.com/images/media/team/badge/bldfjz1747228017.png
WNBA,Orange Racing powered by JMH,https://www.thesportsdb.com/images/media/team/badge/rcahj41747220772.png
WNBA,Paddock Motorsport,https://www.thesportsdb.com/images/media/team/badge/hiyswr1747221148.png
WNBA,Rob Boston Racing,https://www.thesportsdb.com/images/media/team/badge/id87gu1747307287.png
WNBA,Spirit of Race,https://www.thesportsdb.com/images/media/team/badge/430x4w1747224529.png
WNBA,Team Abba Racing,https://r2.thesportsdb.com/images/media/team/badge/l0g1z01593098082.png
WNBA,Team Parker Racing GT3,https://www.thesportsdb.com/images/media/team/badge/3hu1xy1747227873.png
WNBA,Team Parker Racing GT4,https://www.thesportsdb.com/images/media/team/badge/d48lef1747305261.png
CFL,BC Dubai,https://r2.thesportsdb.com/images/media/team/badge/0jwmuu1726905652.png
CFL,Cibona Zagreb,https://r2.thesportsdb.com/images/media/team/badge/6gmgox1673366440.png
CFL,KK Borac Čačak,https://r2.thesportsdb.com/images/media/team/badge/zlaah41673366742.png
CFL,KK Budućnost,https://r2.thesportsdb.com/images/media/team/badge/lb6qrs1673366462.png
CFL,KK Cedevita Olimpija,https://r2.thesportsdb.com/images/media/team/badge/ef3e6j1673366478.png
CFL,KK Crvena zvezda,https://r2.thesportsdb.com/images/media/team/badge/10js2d1673366487.png
CFL,KK FMP,https://r2.thesportsdb.com/images/media/team/badge/yym0r31673366500.png
CFL,KK Igokea,https://r2.thesportsdb.com/images/media/team/badge/k2mjtc1673366512.png
CFL,KK Krka,https://r2.thesportsdb.com/images/media/team/badge/ri89zp1642094379.png
CFL,KK Mega Basket,https://r2.thesportsdb.com/images/media/team/badge/636c9i1673366521.png
CFL,KK Mornar Bar,https://r2.thesportsdb.com/images/media/team/badge/335tzi1673366535.png
CFL,KK Partizan,https://r2.thesportsdb.com/images/media/team/badge/6ej8w01673366572.png
CFL,KK Spartak Subotica,https://r2.thesportsdb.com/images/media/team/badge/cdc4vd1673087383.png
CFL,KK Split,https://r2.thesportsdb.com/images/media/team/badge/mt6pyt1673366588.png
CFL,KK Studentski centar,https://r2.thesportsdb.com/images/media/team/badge/p41oiv1673366600.png
CFL,KK Zadar,https://r2.thesportsdb.com/images/media/team/badge/h2ocfj1673366615.png
PDC Darts,Argentina,https://r2.thesportsdb.com/images/media/team/badge/3zplhu1726167477.png
PDC Darts,Bolivia,https://r2.thesportsdb.com/images/media/team/badge/4q6qfm1736571383.png
PDC Darts,Brazil,https://r2.thesportsdb.com/images/media/team/badge/jl6dip1726167280.png
PDC Darts,Canada,https://r2.thesportsdb.com/images/media/team/badge/2t631f1595154867.png
PDC Darts,Chile,https://r2.thesportsdb.com/images/media/team/badge/5xjsy41591988732.png
PDC Darts,Colombia,https://r2.thesportsdb.com/images/media/team/badge/4ymyku1691180081.png
PDC Darts,Costa Rica,https://r2.thesportsdb.com/images/media/team/badge/bss90a1637840151.png
PDC Darts,Ecuador,https://r2.thesportsdb.com/images/media/team/badge/47wv2y1591989301.png
PDC Darts,Jamaica,https://r2.thesportsdb.com/images/media/team/badge/v6mk4r1594321722.png
PDC Darts,Mexico,https://r2.thesportsdb.com/images/media/team/badge/w0deu41649353782.png
PDC Darts,Panama,https://r2.thesportsdb.com/images/media/team/badge/asp2ck1715849700.png
PDC Darts,Paraguay,https://r2.thesportsdb.com/images/media/team/badge/khgav41553419195.png
PDC Darts,Peru,https://r2.thesportsdb.com/images/media/team/badge/unszat1529144812.png
PDC Darts,Uruguay,https://r2.thesportsdb.com/images/media/team/badge/6vjbr11726167756.png
PDC Darts,USA,https://r2.thesportsdb.com/images/media/team/badge/21f0oi1597948195.png
PDC Darts,Venezuela,https://r2.thesportsdb.com/images/media/team/badge/x167yg1690791367.png
EuroLeague,Adelaide United,https://r2.thesportsdb.com/images/media/team/badge/wpyuwv1473454602.png
EuroLeague,Auckland FC,https://r2.thesportsdb.com/images/media/team/badge/f36lst1730017502.png
EuroLeague,Brisbane Roar FC,https://r2.thesportsdb.com/images/media/team/badge/sypxsu1473454634.png
EuroLeague,Central Coast Mariners,https://r2.thesportsdb.com/images/media/team/badge/16igq81547381432.png
EuroLeague,Macarthur FC,https://r2.thesportsdb.com/images/media/team/badge/9gr66g1579348350.png
EuroLeague,Melbourne City FC,https://r2.thesportsdb.com/images/media/team/badge/rkeqme1603301840.png
EuroLeague,Melbourne Victory,https://r2.thesportsdb.com/images/media/team/badge/wwvsqx1473454564.png
EuroLeague,Newcastle Jets,https://r2.thesportsdb.com/images/media/team/badge/5jevk91653487832.png
EuroLeague,Perth Glory,https://r2.thesportsdb.com/images/media/team/badge/2c9k5p1679114095.png
EuroLeague,Sydney FC,https://r2.thesportsdb.com/images/media/team/badge/utgq8z1546110747.png
EuroLeague,Wellington Phoenix,https://r2.thesportsdb.com/images/media/team/badge/oegi471515786300.png
EuroLeague,Western Sydney Wanderers FC,https://r2.thesportsdb.com/images/media/team/badge/ej3zmf1603301820.png
EuroLeague,Western United FC,https://r2.thesportsdb.com/images/media/team/badge/q8lpcc1577967815.png
NPB,Astemo REAL RACING,https://www.thesportsdb.com/images/media/team/badge/y8fhz31747398593.png
NPB,Autobacs Racing Team Aguri,https://www.thesportsdb.com/images/media/team/badge/dkobkm1747397361.png
NPB,Kondo Racing,https://www.thesportsdb.com/images/media/team/badge/ygf9ze1747399167.png
NPB,Modulo Nakajima Racing,https://r2.thesportsdb.com/images/media/team/badge/0pvjbw1566328108.png
NPB,NISMO,https://r2.thesportsdb.com/images/media/team/badge/jqxtgs1489354443.png
NPB,NISMO NDDP,https://www.thesportsdb.com/images/media/team/badge/osidrs1747401777.png
NPB,STANLEY TEAM KUNIMITSU,https://www.thesportsdb.com/images/media/team/badge/ygommx1747402527.png
NPB,Team Impul,https://r2.thesportsdb.com/images/media/team/badge/qi9dfw1566327784.png
NPB,TGR TEAM au TOM'S,https://www.thesportsdb.com/images/media/team/badge/ch5f601747403768.png
NPB,TGR TEAM Deloitte TOM’S,https://www.thesportsdb.com/images/media/team/badge/0aioh81747404377.png
NPB,TGR TEAM ENEOS ROOKIE,https://www.thesportsdb.com/images/media/team/badge/6agbhq1747406456.png
NPB,TGR TEAM KeePer CERUMO,https://www.thesportsdb.com/images/media/team/badge/dfwqbk1747407243.png
NPB,TGR TEAM SARD,https://r2.thesportsdb.com/images/media/team/badge/yt3u9a1566335160.png
NPB,TGR TEAM WedsSport BANDOH,https://www.thesportsdb.com/images/media/team/badge/kqgsi01747408414.png
KBO,AF Corse WEC,https://r2.thesportsdb.com/images/media/team/badge/duhqtg1705867755.png
KBO,Akkodis ASP Team,https://r2.thesportsdb.com/images/media/team/badge/b7740n1705771589.png
KBO,Alpine Endurance Team,https://r2.thesportsdb.com/images/media/team/badge/29xaqa1705843036.png
KBO,Aston Martin THOR Team,https://www.thesportsdb.com/images/media/team/badge/bjjgp21747132857.png
KBO,BMW M TEAM WRT,https://r2.thesportsdb.com/images/media/team/badge/s0v30g1705848404.png
KBO,Hertz Team Jota,https://r2.thesportsdb.com/images/media/team/badge/7j2x5f1705843060.png
KBO,Iron Dames,https://r2.thesportsdb.com/images/media/team/badge/tzghz71705777728.png
KBO,Iron Lynx,https://r2.thesportsdb.com/images/media/team/badge/h0tvsb1705583159.png
KBO,Manthey 1st Phorm,https://www.thesportsdb.com/images/media/team/badge/il1yxe1746997017.png
KBO,Peugeot TotalEnergies,https://r2.thesportsdb.com/images/media/team/badge/ien8w51705924137.png
KBO,Porsche Penske Motorsport,https://r2.thesportsdb.com/images/media/team/badge/gm9m531705843079.png
KBO,Proton Competition,https://r2.thesportsdb.com/images/media/team/badge/itt4uw1705666800.png
KBO,Racing Spirit of Léman,https://www.thesportsdb.com/images/media/team/badge/jjh05g1747134058.png
KBO,Team WRT,https://r2.thesportsdb.com/images/media/team/badge/0jrxwn1705580515.png
KBO,TF Sport WEC,https://r2.thesportsdb.com/images/media/team/badge/db9i141705599230.png
KBO,The Bend Team WRT,https://www.thesportsdb.com/images/media/team/badge/hcqsuk1747135551.png
KBO,The Heart of Racing,https://r2.thesportsdb.com/images/media/team/badge/njw1qm1588599860.png
KBO,Toyota Gazoo Racing WEC,https://r2.thesportsdb.com/images/media/team/badge/vjyicq1705843097.png
KBO,United Autosports WEC,https://r2.thesportsdb.com/images/media/team/badge/m68dc81705528872.png
KBO,Vista AF Corse,https://r2.thesportsdb.com/images/media/team/badge/w1y6cw1705664289.png
